"数据年月","商品编码","商品名称","贸易伙伴编码","贸易伙伴名称","第一数量","第一计量单位","第二数量","第二计量单位","美元",
"202501","85439090","品目8543所列其他设备及装置的零件","107","柬埔寨","5802","千克","0","?","113,127",
"202501","85439090","品目8543所列其他设备及装置的零件","108","塞浦路斯","27","千克","0","?","4,358",
"202501","85439090","品目8543所列其他设备及装置的零件","110","中国香港","77820","千克","0","?","6,866,302",
"202501","85439090","品目8543所列其他设备及装置的零件","111","印度","4656661","千克","0","?","12,512,554",
"202501","85439090","品目8543所列其他设备及装置的零件","112","印度尼西亚","442634","千克","0","?","15,331,859",
"202501","85439090","品目8543所列其他设备及装置的零件","113","伊朗","309","千克","0","?","164,489",
"202501","85439090","品目8543所列其他设备及装置的零件","114","伊拉克","61","千克","0","?","13,209",
"202501","85439090","品目8543所列其他设备及装置的零件","115","以色列","17702","千克","0","?","1,541,111",
"202501","85439090","品目8543所列其他设备及装置的零件","116","日本","59116","千克","0","?","3,831,639",
"202501","85439090","品目8543所列其他设备及装置的零件","117","约旦","746","千克","0","?","46,980",
"202501","85439090","品目8543所列其他设备及装置的零件","118","科威特","3223","千克","0","?","357,844",
"202501","85439090","品目8543所列其他设备及装置的零件","119","老挝","5917","千克","0","?","8,240",
"202501","85439090","品目8543所列其他设备及装置的零件","120","黎巴嫩","412","千克","0","?","7,059",
"202501","85439090","品目8543所列其他设备及装置的零件","121","中国澳门","295","千克","0","?","130,386",
"202501","85439090","品目8543所列其他设备及装置的零件","122","马来西亚","304580","千克","0","?","7,421,395",
"202501","85439090","品目8543所列其他设备及装置的零件","123","马尔代夫","1793","千克","0","?","15,763",
"202501","85439090","品目8543所列其他设备及装置的零件","124","蒙古","218","千克","0","?","9,994",
"202501","85439090","品目8543所列其他设备及装置的零件","125","尼泊尔","1","千克","0","?","80",
"202501","85439090","品目8543所列其他设备及装置的零件","126","阿曼","94","千克","0","?","2,136",
"202501","85439090","品目8543所列其他设备及装置的零件","127","巴基斯坦","115172","千克","0","?","1,016,762",
"202501","85439090","品目8543所列其他设备及装置的零件","128","巴勒斯坦","0","千克","0","?","285",
"202501","85439090","品目8543所列其他设备及装置的零件","129","菲律宾","77413","千克","0","?","1,245,839",
"202501","85439090","品目8543所列其他设备及装置的零件","130","卡塔尔","118694","千克","0","?","97,390",
"202501","85439090","品目8543所列其他设备及装置的零件","131","沙特阿拉伯","195238","千克","0","?","3,385,207",
"202501","85439090","品目8543所列其他设备及装置的零件","132","新加坡","54919","千克","0","?","1,275,140",
"202501","85439090","品目8543所列其他设备及装置的零件","133","韩国","370189","千克","0","?","11,032,251",
"202501","85439090","品目8543所列其他设备及装置的零件","134","斯里兰卡","4574","千克","0","?","224,589",
"202501","85439090","品目8543所列其他设备及装置的零件","136","泰国","60008","千克","0","?","1,865,171",
"202501","85439090","品目8543所列其他设备及装置的零件","137","土耳其","8774","千克","0","?","188,055",
"202501","85439090","品目8543所列其他设备及装置的零件","138","阿联酋","57265","千克","0","?","2,587,894",
"202501","85439090","品目8543所列其他设备及装置的零件","139","也门","136","千克","0","?","151",
"202501","85439090","品目8543所列其他设备及装置的零件","141","越南","389639","千克","0","?","7,388,305",
"202501","85439090","品目8543所列其他设备及装置的零件","143","中国台湾","88602","千克","0","?","2,068,811",
"202501","85439090","品目8543所列其他设备及装置的零件","145","哈萨克斯坦","64991","千克","0","?","532,312",
"202501","85439090","品目8543所列其他设备及装置的零件","146","吉尔吉斯斯坦","6616","千克","0","?","596,228",
"202501","85439090","品目8543所列其他设备及装置的零件","149","乌兹别克斯坦","1860","千克","0","?","26,590",
"202501","85439090","品目8543所列其他设备及装置的零件","150","格鲁吉亚","161","千克","0","?","25,605",
"202501","85439090","品目8543所列其他设备及装置的零件","151","亚美尼亚","73","千克","0","?","11,181",
"202501","85439090","品目8543所列其他设备及装置的零件","152","阿塞拜疆","1187","千克","0","?","76,326",
"202501","85439090","品目8543所列其他设备及装置的零件","201","阿尔及利亚","859","千克","0","?","20,295",
"202501","85439090","品目8543所列其他设备及装置的零件","202","安哥拉","5099458","千克","0","?","15,484,011",
"202501","85439090","品目8543所列其他设备及装置的零件","206","喀麦隆","1","千克","0","?","115",
"202501","85439090","品目8543所列其他设备及装置的零件","215","埃及","11283","千克","0","?","458,158",
"202501","85439090","品目8543所列其他设备及装置的零件","217","埃塞俄比亚","61","千克","0","?","4,380",
"202501","85439090","品目8543所列其他设备及装置的零件","218","加蓬","2388","千克","0","?","57,968",
"202501","85439090","品目8543所列其他设备及装置的零件","221","几内亚","26","千克","0","?","1,811",
"202501","85439090","品目8543所列其他设备及装置的零件","223","科特迪瓦","341","千克","0","?","2,603",
"202501","85439090","品目8543所列其他设备及装置的零件","224","肯尼亚","1514","千克","0","?","48,941",
"202501","85439090","品目8543所列其他设备及装置的零件","225","利比里亚","1778","千克","0","?","96,770",
"202501","85439090","品目8543所列其他设备及装置的零件","226","利比亚","18","千克","0","?","2,700",
"202501","85439090","品目8543所列其他设备及装置的零件","231","毛里求斯","14","千克","0","?","5,165",
"202501","85439090","品目8543所列其他设备及装置的零件","232","摩洛哥","5473","千克","0","?","229,616",
"202501","85439090","品目8543所列其他设备及装置的零件","233","莫桑比克","1","千克","0","?","185",
"202501","85439090","品目8543所列其他设备及装置的零件","236","尼日利亚","1500","千克","0","?","50,016",
"202501","85439090","品目8543所列其他设备及装置的零件","244","南非","17422","千克","0","?","543,917",
"202501","85439090","品目8543所列其他设备及装置的零件","246","苏丹","70","千克","0","?","3,434",
"202501","85439090","品目8543所列其他设备及装置的零件","247","坦桑尼亚","49450","千克","0","?","235,859",
"202501","85439090","品目8543所列其他设备及装置的零件","249","突尼斯","26479","千克","0","?","431,259",
"202501","85439090","品目8543所列其他设备及装置的零件","252","刚果民主共和国","365183","千克","0","?","2,381,669",
"202501","85439090","品目8543所列其他设备及装置的零件","253","赞比亚","124911","千克","0","?","422,058",
"202501","85439090","品目8543所列其他设备及装置的零件","254","津巴布韦","326","千克","0","?","31,745",
"202501","85439090","品目8543所列其他设备及装置的零件","301","比利时","9718","千克","0","?","848,665",
"202501","85439090","品目8543所列其他设备及装置的零件","302","丹麦","7581","千克","0","?","662,519",
"202501","85439090","品目8543所列其他设备及装置的零件","303","英国","142337","千克","0","?","14,566,810",
"202501","85439090","品目8543所列其他设备及装置的零件","304","德国","206630","千克","0","?","6,349,403",
"202501","85439090","品目8543所列其他设备及装置的零件","305","法国","130320","千克","0","?","12,993,496",
"202501","85439090","品目8543所列其他设备及装置的零件","306","爱尔兰","2336","千克","0","?","420,296",
"202501","85439090","品目8543所列其他设备及装置的零件","307","意大利","20656","千克","0","?","1,645,231",
"202501","85439090","品目8543所列其他设备及装置的零件","308","卢森堡","3","千克","0","?","2,868",
"202501","85439090","品目8543所列其他设备及装置的零件","309","荷兰","37067","千克","0","?","3,017,360",
"202501","85439090","品目8543所列其他设备及装置的零件","310","希腊","3770","千克","0","?","440,870",
"202501","85439090","品目8543所列其他设备及装置的零件","311","葡萄牙","409","千克","0","?","35,207",
"202501","85439090","品目8543所列其他设备及装置的零件","312","西班牙","32830","千克","0","?","1,610,222",
"202501","85439090","品目8543所列其他设备及装置的零件","313","阿尔巴尼亚","12","千克","0","?","70",
"202501","85439090","品目8543所列其他设备及装置的零件","314","安道尔","796","千克","0","?","174,677",
"202501","85439090","品目8543所列其他设备及装置的零件","315","奥地利","616","千克","0","?","92,601",
"202501","85439090","品目8543所列其他设备及装置的零件","316","保加利亚","4286","千克","0","?","343,412",
"202501","85439090","品目8543所列其他设备及装置的零件","318","芬兰","156","千克","0","?","95,093",
"202501","85439090","品目8543所列其他设备及装置的零件","321","匈牙利","31063","千克","0","?","720,633",
"202501","85439090","品目8543所列其他设备及装置的零件","322","冰岛","472","千克","0","?","91,270",
"202501","85439090","品目8543所列其他设备及装置的零件","324","马耳他","1482","千克","0","?","76,346",
"202501","85439090","品目8543所列其他设备及装置的零件","326","挪威","611981","千克","0","?","921,948",
"202501","85439090","品目8543所列其他设备及装置的零件","327","波兰","33540","千克","0","?","3,222,327",
"202501","85439090","品目8543所列其他设备及装置的零件","328","罗马尼亚","1837","千克","0","?","117,053",
"202501","85439090","品目8543所列其他设备及装置的零件","330","瑞典","5858","千克","0","?","618,034",
"202501","85439090","品目8543所列其他设备及装置的零件","331","瑞士","1926","千克","0","?","259,517",
"202501","85439090","品目8543所列其他设备及装置的零件","334","爱沙尼亚","316","千克","0","?","14,338",
"202501","85439090","品目8543所列其他设备及装置的零件","335","拉脱维亚","553","千克","0","?","36,130",
"202501","85439090","品目8543所列其他设备及装置的零件","336","立陶宛","3956","千克","0","?","424,087",
"202501","85439090","品目8543所列其他设备及装置的零件","340","白俄罗斯","26191","千克","0","?","1,013,558",
"202501","85439090","品目8543所列其他设备及装置的零件","343","摩尔多瓦","1137","千克","0","?","95,995",
"202501","85439090","品目8543所列其他设备及装置的零件","344","俄罗斯","79994","千克","0","?","8,266,132",
"202501","85439090","品目8543所列其他设备及装置的零件","347","乌克兰","5159","千克","0","?","503,809",
"202501","85439090","品目8543所列其他设备及装置的零件","350","斯洛文尼亚","10963","千克","0","?","1,391,835",
